Statistical profiling result from isolate-00000000004A2560-v8.log, (29583 ticks, 2453 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     20   37.7%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     17   85.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
      2   10.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:268:18
      1    5.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      5    8.6%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      5  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      5  100.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
    284   23.9%    LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
    248   87.3%      LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    247   99.6%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
    222   89.9%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    180   81.1%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
     42   18.9%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     22    8.9%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     22  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     29   10.2%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     28   96.6%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     19   67.9%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     19  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      9   32.1%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      9  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
      1    3.4%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:234:18
      1  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
      7    2.5%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:196:18
      7  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      7  100.0%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      7  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
     26    2.2%    LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     23   88.5%      LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     19   82.6%        LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
     15   78.9%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     15  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
      4   21.1%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      4  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      4   17.4%        LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      3   75.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
      3  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1   25.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:268:18
      1  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      2    7.7%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      2  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2  100.0%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      2  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
      1    3.8%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:180:18
      1  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1  100.0%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      1  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     26    2.2%    LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     26  100.0%      LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     16   61.5%        LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     10   62.5%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
     10  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      6   37.5%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      6  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
      7   26.9%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
      7  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      7  100.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      3   11.5%        LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
      3  100.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      3  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:234:18

   1141    3.9%  LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    484   42.4%    LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
    439   90.7%      LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    439  100.0%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
    416   94.8%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    324   77.9%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
     92   22.1%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     23    5.2%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     23  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     34    7.0%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     32   94.1%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     25   78.1%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     25  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      7   21.9%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      7  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
      2    5.9%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:234:18
      2  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     11    2.3%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:196:18
     11  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     11  100.0%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     11  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
    347   30.4%    LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
    228   65.7%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
    228  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    147   64.5%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
    147  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     81   35.5%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     81  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     82   23.6%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:268:18
     46   56.1%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:234:18
     46  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     46  100.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     32   39.0%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     32  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     24   75.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      8   25.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
      2    2.4%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:196:18
      2  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2  100.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     37   10.7%      LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     37  100.0%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     37  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     37  100.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
    292   25.6%    LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
    275   94.2%      LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    227   82.5%        LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
    200   88.1%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    200  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     15    6.6%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     15  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     12    5.3%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:196:18
     12  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     47   17.1%        LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     43   91.5%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
     43  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      4    8.5%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:268:18
      2   50.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:180:18
      2   50.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     15    5.1%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     15  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     15  100.0%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     15  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18

    905    3.1%  LazyCompile: *next native array-iterator.js:32:27
    466   51.5%    LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
    421   90.3%      LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    421  100.0%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
    395   93.8%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    307   77.7%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
     88   22.3%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     18    4.3%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     18  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     34    7.3%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     34  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     28   82.4%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     28  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      6   17.6%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      6  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
     11    2.4%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:196:18
     11  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     11  100.0%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     11  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
    439   48.5%    LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
    300   68.3%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
    300  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    205   68.3%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
    205  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     95   31.7%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     95  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    103   23.5%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:268:18
     47   45.6%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     47  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     33   70.2%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     14   29.8%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
     44   42.7%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:234:18
     44  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     44  100.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      7    6.8%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:196:18
      7  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      7  100.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      5    4.9%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:180:18
      5  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      5  100.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     36    8.2%      LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     34   94.4%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     34  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     33   97.1%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
      1    2.9%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
      2    5.6%        LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
      1   50.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      1  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:234:18
      1   50.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18

    825    2.8%  Handler: An IC handler from the snapshot {1}
    612   74.2%    LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    271   44.3%      LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
    254   93.7%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    254  100.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
    249   98.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     16    5.9%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     16  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     10   62.5%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      6   37.5%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
    240   39.2%      LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
    168   70.0%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
    168  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    110   65.5%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
     58   34.5%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     53   22.1%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:268:18
     25   47.2%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:234:18
     25  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     25   47.2%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     25  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2    3.8%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:180:18
      2  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     19    7.9%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     19  100.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     19  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
    100   16.3%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     96   96.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     75   78.1%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
     64   85.3%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      8   10.7%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      3    4.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:196:18
     21   21.9%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     14   66.7%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
      7   33.3%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:268:18
      4    4.0%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      4  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      4  100.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     78    9.5%    LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     55   70.5%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
     55  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     33   60.0%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
     33  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     22   40.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     22  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     23   29.5%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:268:18
     11   47.8%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     11  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      6   54.5%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      5   45.5%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
      9   39.1%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:234:18
      9  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      9  100.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      2    8.7%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:196:18
      2  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2  100.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      1    4.3%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1  100.0%          LazyCompile: ~parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      1  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     37    4.5%    LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
     29   78.4%      LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     29  100.0%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     24   82.8%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     18   75.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
      6   25.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      5   17.2%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      5  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      7   18.9%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      7  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      5   71.4%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
      5  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2   28.6%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      2  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
      1    2.7%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:196:18
      1  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1  100.0%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      1  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
     27    3.3%    LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     27  100.0%      LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     17   63.0%        LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
     15   88.2%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
     15  100.0%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2   11.8%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
      6   22.2%        LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
      6  100.0%          LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      6  100.0%            LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      4   14.8%        LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
      4  100.0%          LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      4  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:234:18
     22    2.7%    LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:268:18
     11   50.0%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
     11  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      8   72.7%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      7   87.5%            LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1   12.5%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
      3   27.3%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
      3  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:156:18
      8   36.4%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:234:18
      8  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      8  100.0%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      8  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
      2    9.1%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:180:18
      2  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      2  100.0%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      2  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
      1    4.5%      LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:196:18
      1  100.0%        LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
      1  100.0%          LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:117:18
      1  100.0%            LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:284:18
     21    2.5%    LazyCompile: *parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:93:18
     19   90.5%      LazyCompile: *parse C:\code\JS\pegs\lib\runtime\Rule.js:10:10
     18   94.7%        LazyCompile: parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:139:18
