This performance isn't much better than before. It's with regular expressions running in place of standard terminal checks outside of debug mode.

Statistical profiling result from isolate-00000000004B26A0-v8.log, (30922 ticks, 2235 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  RegExp: \ua783
      1    0.0%    0.0%  RegExp: \ua76d
      1    0.0%    0.0%  RegExp: \ua76b
      1    0.0%    0.0%  RegExp: \ua769
      1    0.0%    0.0%  RegExp: \ua761
      1    0.0%    0.0%  RegExp: \ua75f
      1    0.0%    0.0%  RegExp: \ua75d
      1    0.0%    0.0%  RegExp: \ua755
      1    0.0%    0.0%  RegExp: \ua74f
      1    0.0%    0.0%  RegExp: \ua74d
      1    0.0%    0.0%  RegExp: \ua74c
      1    0.0%    0.0%  RegExp: \ua739
      1    0.0%    0.0%  RegExp: \ua72d
      1    0.0%    0.0%  RegExp: \ua729
      1    0.0%    0.0%  RegExp: \ua727
      1    0.0%    0.0%  RegExp: \ua699
      1    0.0%    0.0%  RegExp: \ua693
      1    0.0%    0.0%  RegExp: \ua68f
      1    0.0%    0.0%  RegExp: \ua67f
      1    0.0%    0.0%  RegExp: \ua66d
      1    0.0%    0.0%  RegExp: \ua669
      1    0.0%    0.0%  RegExp: \ua667
      1    0.0%    0.0%  RegExp: \ua65f
      1    0.0%    0.0%  RegExp: \ua65b
      1    0.0%    0.0%  RegExp: \ua64f
      1    0.0%    0.0%  RegExp: \ua64b
      1    0.0%    0.0%  RegExp: \ua641
      1    0.0%    0.0%  RegExp: \ua60c
      1    0.0%    0.0%  RegExp: \u309f
      1    0.0%    0.0%  RegExp: \u3006
      1    0.0%    0.0%  RegExp: \u3005
      1    0.0%    0.0%  RegExp: \u2d7f
      1    0.0%    0.0%  RegExp: \u2d2d
      1    0.0%    0.0%  RegExp: \u2d27
      1    0.0%    0.0%  RegExp: \u2cf3
      1    0.0%    0.0%  RegExp: \u2ce1
      1    0.0%    0.0%  RegExp: \u2cdd
      1    0.0%    0.0%  RegExp: \u2cd5
      1    0.0%    0.0%  RegExp: \u2ccf
      1    0.0%    0.0%  RegExp: \u2ccd
      1    0.0%    0.0%  RegExp: \u2cc7
      1    0.0%    0.0%  RegExp: \u2cc5
      1    0.0%    0.0%  RegExp: \u2cad
      1    0.0%    0.0%  RegExp: \u2ca9
      1    0.0%    0.0%  RegExp: \u2c99
      1    0.0%    0.0%  RegExp: \u2c89
      1    0.0%    0.0%  RegExp: \u2c6b
      1    0.0%    0.0%  RegExp: \u2c68
      1    0.0%    0.0%  RegExp: \u212f
      1    0.0%    0.0%  RegExp: \u200d
      1    0.0%    0.0%  RegExp: \u200c
      1    0.0%    0.0%  RegExp: \u1fbe
      1    0.0%    0.0%  RegExp: \u1ef3
      1    0.0%    0.0%  RegExp: \u1eed
      1    0.0%    0.0%  RegExp: \u1ee7
      1    0.0%    0.0%  RegExp: \u1ee5
      1    0.0%    0.0%  RegExp: \u1ee4
      1    0.0%    0.0%  RegExp: \u1ee1
      1    0.0%    0.0%  RegExp: \u1ecd
      1    0.0%    0.0%  RegExp: \u1ecb
      1    0.0%    0.0%  RegExp: \u1ec9
      1    0.0%    0.0%  RegExp: \u1eb9
      1    0.0%    0.0%  RegExp: \u1eaf
      1    0.0%    0.0%  RegExp: \u1eab
      1    0.0%    0.0%  RegExp: \u1ea5
      1    0.0%    0.0%  RegExp: \u1ea1
      1    0.0%    0.0%  RegExp: \u1e91
      1    0.0%    0.0%  RegExp: \u1e85
      1    0.0%    0.0%  RegExp: \u1e7b
      1    0.0%    0.0%  RegExp: \u1e71
      1    0.0%    0.0%  RegExp: \u1e6d
      1    0.0%    0.0%  RegExp: \u1e63
      1    0.0%    0.0%  RegExp: \u1e61
      1    0.0%    0.0%  RegExp: \u1e58
      1    0.0%    0.0%  RegExp: \u1e57
      1    0.0%    0.0%  RegExp: \u1e56
      1    0.0%    0.0%  RegExp: \u1e4f
      1    0.0%    0.0%  RegExp: \u1e4d
      1    0.0%    0.0%  RegExp: \u1e47
      1    0.0%    0.0%  RegExp: \u1e45
      1    0.0%    0.0%  RegExp: \u1e43
      1    0.0%    0.0%  RegExp: \u1e3f
      1    0.0%    0.0%  RegExp: \u1e39
      1    0.0%    0.0%  RegExp: \u1e35
      1    0.0%    0.0%  RegExp: \u1e33
      1    0.0%    0.0%  RegExp: \u1e31
      1    0.0%    0.0%  RegExp: \u1e29
      1    0.0%    0.0%  RegExp: \u1e21
      1    0.0%    0.0%  RegExp: \u1e1f
      1    0.0%    0.0%  RegExp: \u1e1d
      1    0.0%    0.0%  RegExp: \u1e1b
      1    0.0%    0.0%  RegExp: \u1e0d
      1    0.0%    0.0%  RegExp: \u1d78
      1    0.0%    0.0%  RegExp: \u1ced
      1    0.0%    0.0%  RegExp: \u1baa
      1    0.0%    0.0%  RegExp: \u1b82
      1    0.0%    0.0%  RegExp: \u1b3c
      1    0.0%    0.0%  RegExp: \u1b3b
      1    0.0%    0.0%  RegExp: \u1b35
      1    0.0%    0.0%  RegExp: \u1aa7
      1    0.0%    0.0%  RegExp: \u1a57
      1    0.0%    0.0%  RegExp: \u1a55
      1    0.0%    0.0%  RegExp: \u1932
      1    0.0%    0.0%  RegExp: \u18aa
      1    0.0%    0.0%  RegExp: \u18a9
      1    0.0%    0.0%  RegExp: \u1258
      1    0.0%    0.0%  RegExp: \u109d
      1    0.0%    0.0%  RegExp: \u1082
      1    0.0%    0.0%  RegExp: \u1038
      1    0.0%    0.0%  RegExp: \u0f7f
      1    0.0%    0.0%  RegExp: \u0f39
      1    0.0%    0.0%  RegExp: \u0f35
      1    0.0%    0.0%  RegExp: \u0e8d
      1    0.0%    0.0%  RegExp: \u0e31
      1    0.0%    0.0%  RegExp: \u0dd6
      1    0.0%    0.0%  RegExp: \u0d3d
      1    0.0%    0.0%  RegExp: \u0d01
      1    0.0%    0.0%  RegExp: \u0cde
      1    0.0%    0.0%  RegExp: \u0cbe
      1    0.0%    0.0%  RegExp: \u0c00
      1    0.0%    0.0%  RegExp: \u0b83
      1    0.0%    0.0%  RegExp: \u0b71
      1    0.0%    0.0%  RegExp: \u0acd
      1    0.0%    0.0%  RegExp: \u0ac9
      1    0.0%    0.0%  RegExp: \u0a83
      1    0.0%    0.0%  RegExp: \u0a75
      1    0.0%    0.0%  RegExp: \u0a5e
      1    0.0%    0.0%  RegExp: \u0a51
      1    0.0%    0.0%  RegExp: \u0a3c
      1    0.0%    0.0%  RegExp: \u09d7
      1    0.0%    0.0%  RegExp: \u0981
      1    0.0%    0.0%  RegExp: \u0971
      1    0.0%    0.0%  RegExp: \u093b
      1    0.0%    0.0%  RegExp: \u0670
      1    0.0%    0.0%  RegExp: \u05c7
      1    0.0%    0.0%  RegExp: \u05bf
      1    0.0%    0.0%  RegExp: \u0527
      1    0.0%    0.0%  RegExp: \u0523
      1    0.0%    0.0%  RegExp: \u051b
      1    0.0%    0.0%  RegExp: \u0519
      1    0.0%    0.0%  RegExp: \u0517
      1    0.0%    0.0%  RegExp: \u0515
      1    0.0%    0.0%  RegExp: \u050f
      1    0.0%    0.0%  RegExp: \u050d
      1    0.0%    0.0%  RegExp: \u0507
      1    0.0%    0.0%  RegExp: \u04ff
      1    0.0%    0.0%  RegExp: \u04fd
      1    0.0%    0.0%  RegExp: \u04fb
      1    0.0%    0.0%  RegExp: \u04f7
      1    0.0%    0.0%  RegExp: \u04e9
      1    0.0%    0.0%  RegExp: \u04dd
      1    0.0%    0.0%  RegExp: \u04db
      1    0.0%    0.0%  RegExp: \u04d9
      1    0.0%    0.0%  RegExp: \u04d7
      1    0.0%    0.0%  RegExp: \u04bd
      1    0.0%    0.0%  RegExp: \u04bb
      1    0.0%    0.0%  RegExp: \u04b7
      1    0.0%    0.0%  RegExp: \u04b5
      1    0.0%    0.0%  RegExp: \u04b3
      1    0.0%    0.0%  RegExp: \u04ad
      1    0.0%    0.0%  RegExp: \u04ab
      1    0.0%    0.0%  RegExp: \u04a3
      1    0.0%    0.0%  RegExp: \u049f
      1    0.0%    0.0%  RegExp: \u0497
      1    0.0%    0.0%  RegExp: \u0491
      1    0.0%    0.0%  RegExp: \u048f
      1    0.0%    0.0%  RegExp: \u048b
      1    0.0%    0.0%  RegExp: \u0479
      1    0.0%    0.0%  RegExp: \u03eb
      1    0.0%    0.0%  RegExp: \u03e5
      1    0.0%    0.0%  RegExp: \u03df
      1    0.0%    0.0%  RegExp: \u03db
      1    0.0%    0.0%  RegExp: \u02ec
      1    0.0%    0.0%  RegExp: \u0229
      1    0.0%    0.0%  RegExp: \u0225
      1    0.0%    0.0%  RegExp: \u021d
      1    0.0%    0.0%  RegExp: \u0217
      1    0.0%    0.0%  RegExp: \u0216
      1    0.0%    0.0%  RegExp: \u020f
      1    0.0%    0.0%  RegExp: \u020d
      1    0.0%    0.0%  RegExp: \u01ed
      1    0.0%    0.0%  RegExp: \u01e9
      1    0.0%    0.0%  RegExp: \u01e7
      1    0.0%    0.0%  RegExp: \u01da
      1    0.0%    0.0%  RegExp: \u01d2
      1    0.0%    0.0%  RegExp: \u01d0
      1    0.0%    0.0%  RegExp: \u01cb
      1    0.0%    0.0%  RegExp: \u01c9
      1    0.0%    0.0%  RegExp: \u01bb
      1    0.0%    0.0%  RegExp: \u01b4
      1    0.0%    0.0%  RegExp: \u01a8
      1    0.0%    0.0%  RegExp: \u0192
      1    0.0%    0.0%  RegExp: \u0188
      1    0.0%    0.0%  RegExp: \u017c
      1    0.0%    0.0%  RegExp: \u0173
      1    0.0%    0.0%  RegExp: \u0171
      1    0.0%    0.0%  RegExp: \u0169
      1    0.0%    0.0%  RegExp: \u015b
      1    0.0%    0.0%  RegExp: \u014b
      1    0.0%    0.0%  RegExp: \u0146
      1    0.0%    0.0%  RegExp: \u013c
      1    0.0%    0.0%  RegExp: \u013a
      1    0.0%    0.0%  RegExp: \u012f
      1    0.0%    0.0%  RegExp: \u012d
      1    0.0%    0.0%  RegExp: \u0129
      1    0.0%    0.0%  RegExp: \u0127
      1    0.0%    0.0%  RegExp: \u0123
      1    0.0%    0.0%  RegExp: \u0115
      1    0.0%    0.0%  RegExp: \u0113
      1    0.0%    0.0%  RegExp: \u0111
      1    0.0%    0.0%  RegExp: \u010d
      1    0.0%    0.0%  RegExp: \u010b
      1    0.0%    0.0%  RegExp: \u0106
      1    0.0%    0.0%  RegExp: \u0105
      1    0.0%    0.0%  RegExp: \u0103
      1    0.0%    0.0%  RegExp: \u0101
      1    0.0%    0.0%  RegExp: \\}
      1    0.0%    0.0%  RegExp: \\{
      1    0.0%    0.0%  RegExp: \\?
      1    0.0%    0.0%  RegExp: \\.
      1    0.0%    0.0%  RegExp: \\-
      1    0.0%    0.0%  RegExp: \\+
      1    0.0%    0.0%  RegExp: \\*
      1    0.0%    0.0%  LazyCompile: ~map native array.js:994:18
      1    0.0%    0.0%  LazyCompile: ~location C:\code\JS\pegs\lib\compiler\Parser.js:122:16
      1    0.0%    0.0%  LazyCompile: ~fs.Stats fs.js:150:20
      1    0.0%    0.0%  LazyCompile: ~Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      1    0.0%    0.0%  LazyCompile: *toUpperCase native string.js:356:29
      1    0.0%    0.0%  LazyCompile: *parseInt native v8natives.js:36:24
      1    0.0%    0.0%  LazyCompile: *join native array.js:347:19
      1    0.0%    0.0%  LazyCompile: *defineProperty native v8natives.js:573:30
      1    0.0%    0.0%  LazyCompile: *Rule.passed C:\code\JS\pegs\lib\runtime\Rule.js:21:28
      1    0.0%    0.0%  LazyCompile: *Optional.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:228:49
      1    0.0%    0.0%  LazyCompile: *InnerArrayJoin native array.js:334:24
      1    0.0%    0.0%  LazyCompile: *ArraySpeciesCreate native array.js:39:28
      1    0.0%    0.0%  LazyCompile: *<anonymous> C:\code\JS\pegs\lib\compiler\Parser.js:264:9
      1    0.0%    0.0%  LazyCompile: *<anonymous> C:\code\JS\pegs\lib\compiler\Parser.js:216:9
      1    0.0%    0.0%  Handler: parseInternal {6}
      1    0.0%    0.0%  Handler: parseInternal {5}
      1    0.0%    0.0%  Handler: parseInternal {24}
      1    0.0%    0.0%  Handler: parseInternal {22}
      1    0.0%    0.0%  Handler: parseInternal {15}
      1    0.0%    0.0%  Handler: parseInternal {12}
      1    0.0%    0.0%  Handler: parse {5}
      1    0.0%    0.0%  Handler: parse {11}
      1    0.0%    0.0%  Handler: parse {10}
      1    0.0%    0.0%  Handler: flipCase
      1    0.0%    0.0%  Handler: An IC handler from the snapshot {9}
      1    0.0%    0.0%  Handler: An IC handler from the snapshot {8}
      1    0.0%    0.0%  Handler: An IC handler from the snapshot
      1    0.0%    0.0%  Builtin: JSBuiltinsConstructStub
      1    0.0%    0.0%  Builtin: CallFunction_ReceiverIsNullOrUndefined

 [C++]:
   ticks  total  nonlib   name

 [Summary]:
   ticks  total  nonlib   name
  27761   89.8%   92.5%  JavaScript
      0    0.0%    0.0%  C++
     57    0.2%    0.2%  GC
    926    3.0%          Shared libraries
   2235    7.2%          Unaccounted

 [C++ entry points]:
   ticks    cpp   total   name

 [Bottom up (heavy) profile]:
  Note: percentage shows a share of a particular caller in the total
  amount of its parent calls.
  Callers occupying less than 2.0% are not shown.

   ticks parent  name
   3047    9.9%  LazyCompile: *exec native regexp.js:116:30
   2901   95.2%    LazyCompile: *test native regexp.js:260:28
   2831   97.6%      LazyCompile: *Terminal.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:46:49
   2831  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   2744   96.9%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
   2723   99.2%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     73    2.6%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
     73  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     70    2.4%      LazyCompile: *test native regexp.js:260:28
     70  100.0%        LazyCompile: *Terminal.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:46:49
     70  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     70  100.0%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     74    2.4%    LazyCompile: *exec native regexp.js:116:30
     74  100.0%      LazyCompile: *test native regexp.js:260:28
     74  100.0%        LazyCompile: *Terminal.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:46:49
     74  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     74  100.0%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47

   2737    8.9%  Stub: RegExpExecStub
   2734   99.9%    LazyCompile: *exec native regexp.js:116:30
   2734  100.0%      LazyCompile: *test native regexp.js:260:28
   2734  100.0%        LazyCompile: *Terminal.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:46:49
   2734  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   2667   97.5%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47

   2534    8.2%  LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
   2507   98.9%    LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   2502   99.8%      LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
   2482   99.2%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   2412   97.2%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
   2366   98.1%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37

   2235    7.2%  UNKNOWN

   2089    6.8%  Stub: LoadICStub
    972   46.5%    LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
    955   98.3%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    951   99.6%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
    938   98.6%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    891   95.0%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     28    3.0%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
    931   44.6%    LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    811   87.1%      LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
    802   98.9%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    802  100.0%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
    798   99.5%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     55    5.9%      LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
     55  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     35   63.6%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     35  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     20   36.4%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     20  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     44    4.7%      LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     40   90.9%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     31   77.5%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     25   80.6%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      6   19.4%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      4   10.0%          LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
      4  100.0%            LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:332:46
      3    7.5%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
      3  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2    5.0%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      2  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2    4.5%        LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      2  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2  100.0%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
      2    4.5%        LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      2  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      1   50.0%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
      1   50.0%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
     21    2.3%      LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
     15   71.4%        LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:332:46
      7   46.7%          LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:291:52
      7  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      6   40.0%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      6  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2   13.3%          LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      2  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      6   28.6%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      6  100.0%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      6  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    104    5.0%    LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     89   85.6%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     59   66.3%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     46   78.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     46  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      8   13.6%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      8  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      5    8.5%          LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      5  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     21   23.6%        LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
     21  100.0%          LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:332:46
     14   66.7%            LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:291:52
      4   19.0%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      2    9.5%            LazyCompile: *Optional.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:228:49
      1    4.8%            LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      9   10.1%        LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
      9  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      6   66.7%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
      3   33.3%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     11   10.6%      LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
     11  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     11  100.0%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
     11  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      4    3.8%      LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      4  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      4  100.0%          LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
      4  100.0%            LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:332:46

   2039    6.6%  LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1890   92.7%    LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
   1874   99.2%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1869   99.7%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
   1858   99.4%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1819   97.9%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     86    4.2%    LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     78   90.7%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     54   69.2%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     49   90.7%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     49  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
      3    5.6%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      3  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2    3.7%          LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      2  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     12   15.4%        LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
     12  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      9   75.0%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
      3   25.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     11   14.1%        LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
     11  100.0%          LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:332:46
      7   63.6%            LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:291:52
      4   36.4%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      5    5.8%      LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:201:47
      5  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      5  100.0%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
      5  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2    2.3%      LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:247:53
      2  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2  100.0%          LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:148:49
      2  100.0%            LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:332:46
     41    2.0%    LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:351:47
     40   97.6%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     29   72.5%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:178:47
     29  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     29  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     11   27.5%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:112:50
     11  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
