Statistical profiling result from isolate-000000000027AC30-v8.log, (177275 ticks, 4035 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
   1221  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    693   56.8%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    693  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    528   43.2%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    528  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    683    8.2%      LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    505   73.9%        LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46
    262   51.9%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    262  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    209   41.4%          LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:295:52
    209  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     20    4.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     20  100.0%            LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
     14    2.8%          LazyCompile: *Optional.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:232:49
     14  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    178   26.1%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    174   97.8%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    173   99.4%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      4    2.2%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
      2   50.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2   50.0%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    269    3.2%      LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
    269  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    171   63.6%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    171  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     98   36.4%          LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     97   99.0%            LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46
   5958   25.0%    LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
   5510   92.5%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   5119   92.9%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
   4906   95.8%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   3991   81.3%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    820   16.7%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    213    4.2%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    213  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    391    7.1%        LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
    391  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    391  100.0%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    448    7.5%      LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    445   99.3%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    293   65.8%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    293  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    152   34.2%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    152  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   5032   21.1%    LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
   4819   95.8%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   3139   65.1%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
   2700   86.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   2531   93.7%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    169    6.3%            LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
    438   14.0%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    438  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    898   18.6%        LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    888   98.9%          LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46
    507   57.1%            LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:295:52
    337   38.0%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     34    3.8%            LazyCompile: *Optional.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:232:49
    523   10.9%        LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    523  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    276   52.8%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    247   47.2%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    227    4.7%        LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
    227  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    219   96.5%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
      8    3.5%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    211    4.2%      LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    211  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    211  100.0%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    211  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   2106    8.8%    LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
   2106  100.0%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1282   60.9%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
   1282  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1282  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    823   39.1%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    823  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    705   85.7%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
     80    9.7%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     32    3.9%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
   1225    5.1%    LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    835   68.2%      LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46
    441   52.8%        LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:295:52
    441  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    441  100.0%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    333   39.9%        LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    333  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    215   64.6%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     91   27.3%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
     27    8.1%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     32    3.8%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     32  100.0%          LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
     32  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     29    3.5%        LazyCompile: *Optional.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:232:49
     29  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     15   51.7%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     14   48.3%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    390   31.8%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    375   96.2%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    372   99.2%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    365   98.1%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
     15    3.8%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
     14   93.3%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     14  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
      1    6.7%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
      1  100.0%            LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:295:52
    531    2.2%    LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    530   99.8%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    226   42.6%        LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    224   99.1%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    207   92.4%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
     17    7.6%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    127   24.0%        LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    127  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    127  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
     95   17.9%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
     95  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     56   58.9%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     39   41.1%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     82   15.5%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
     82  100.0%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     82  100.0%            LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:295:52

  16984    9.6%  LazyCompile: ~Terminal.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:36:49
  16965   99.9%    LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   8368   49.3%      LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
   8368  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   7223   86.3%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
   7104   98.4%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1145   13.7%          LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
   1145  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   6859   40.4%      LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
   6859  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   5655   82.4%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
   5655  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1204   17.6%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
   1204  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1737   10.2%      LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
   1690   97.3%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1669   98.8%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
   1660   99.5%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     47    2.7%        LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46
     32   68.1%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     32  100.0%            LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
     15   31.9%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     15  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37

  12270    6.9%  Builtin: CallFunction_ReceiverIsNotNullOrUndefined
   4896   39.9%    LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   2089   42.7%      LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
   1938   92.8%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1800   92.9%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
   1732   96.2%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     68    3.8%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    138    7.1%          LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
    138  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    151    7.2%        LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    148   98.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     85   57.4%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
     63   42.6%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
   1307   26.7%      LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
   1226   93.8%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    874   71.3%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    736   84.2%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    138   15.8%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    156   12.7%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    156  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    143   11.7%          LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    139   97.2%            LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46
      4    2.8%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     45    3.7%          LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
     45  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     81    6.2%        LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     81  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     81  100.0%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    823   16.8%      LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    823  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    422   51.3%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    422  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    401   48.7%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    401  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    502   10.3%      LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    366   72.9%        LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46
    181   49.5%          LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:295:52
    181  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    157   42.9%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    157  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     15    4.1%          LazyCompile: *Optional.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:232:49
     15  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     13    3.6%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     13  100.0%            LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
    136   27.1%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    130   95.6%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    130  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      6    4.4%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
      6  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    175    3.6%      LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
    175  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    123   70.3%          LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    123  100.0%            LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46
     52   29.7%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     52  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   4490   36.6%    LazyCompile: ~Terminal.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:36:49
   4482   99.8%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   2022   45.1%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
   2022  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1777   87.9%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    245   12.1%            LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
   1700   37.9%        LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
   1700  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1340   78.8%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    360   21.2%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    760   17.0%        LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    750   98.7%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    742   98.9%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    802    6.5%    LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    762   95.0%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    705   92.5%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    676   95.9%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    583   86.2%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
     85   12.6%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     29    4.1%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     29  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     57    7.5%        LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
     57  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     57  100.0%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     40    5.0%      LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     40  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     23   57.5%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
     23  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     17   42.5%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     17  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    521    4.2%    LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    521  100.0%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    279   53.6%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    279  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    279  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    242   46.4%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    242  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    190   78.5%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
     43   17.8%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
      5    2.1%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    445    3.6%    LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    412   92.6%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    292   70.9%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    252   86.3%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    247   98.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
     40   13.7%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     40  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     60   14.6%        LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     59   98.3%          LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46
     32   54.2%            LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:295:52
     25   42.4%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     42   10.2%        LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     42  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     23   54.8%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
     19   45.2%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
     13    3.2%        LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
     13  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     12   92.3%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
      1    7.7%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     33    7.4%      LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     33  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     33  100.0%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
